"query_id","subject_id","identity","alignment_length","mismatches","gap_opens","q_start","q_end","s_start","s_end","evalue","bit_score","BLAST_asignation","sample_id","nReads","Lago","Domain_(MIDORI_asignation)","Phylum","Class","Order","Family","Genus","Species","000a","0sample_id","0nReads","0Lago","domain","kingdom","phylum","class","order","family","genus","species"
"0c25ab4c0367c3b3b5fab4167e8f004fb2718172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V016",4,"Asososca León",NA,NA,NA,NA,NA,NA,NA,NA
"0c273d9d982740f9116cb55195891e9cf0e1fb5f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V037",183,"Xiloá",NA,NA,NA,NA,NA,NA,NA,NA
"0c2e631f3d8bb9a40459da96335a2ced5adde827",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V020",621,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"0c309ade024bb735015389246be44a7e33be697c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat?m","23V073",9,"Xiloá",NA,NA,NA,NA,NA,NA,NA,NA
"0c31ce48f3da73476efbb70837c1076ea1248e95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ma2s",2,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"0c3b8f55191e8341ede268ee849ecd32e13bbcf4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V089",34,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"0c3eb931079f5dca23cf9016ec32c762c4850c2a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V037",14,"Xiloá",NA,NA,NA,NA,NA,NA,NA,NA
"0c40913081b75c556b84a553b7e54af6d2bc1ae4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",34,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"0c419c3eda428cb4ab89374b987d6890bae3f0fb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",7,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"0c4492adc42ff3cbe8ade91fae6e0f96eb541b3b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",8,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"0c65ef65760006f9212a808de2b33c11e9f9371f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21AL6",30,"Asososca León",NA,NA,NA,NA,NA,NA,NA,NA
"0c728a9554a91f25a18525c533fcaee9bfc3e966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21A2",2,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"0c72ed11d8219b7c5f7dc32c191cf81be2f5e05e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Xi",7,"Xiloá",NA,NA,NA,NA,NA,NA,NA,NA
"0c81a75098a6b1b097540224b84611b0daaab295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat0m","21F112A",4,"Managua",NA,NA,NA,NA,NA,NA,NA,NA
"0c85113d2ada69c182b71276882d237889f0a75e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V016",454,"Asososca León",NA,NA,NA,NA,NA,NA,NA,NA
"0c881cffbd0b21b4fd140dbc82b2b523a439996e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21AL6",73,"Asososca León",NA,NA,NA,NA,NA,NA,NA,NA
"0c8d7ad410b2f6cd3ef90ba222a232c0dd127aaf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat?m","23V095",2,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"0c932376da0d3eeadc892148f9a4e0e54cd046dc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V037",5,"Xiloá",NA,NA,NA,NA,NA,NA,NA,NA
"0c9e0e3dc47d07b21fe55865f84340abecedb86a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V016",54,"Asososca León",NA,NA,NA,NA,NA,NA,NA,NA
"0ca165f7f972c812617dd9ed2b9e3ce78e227061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat?m","23V095",8,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"0ca609572308ec780f6f0d75203729c1131f39c8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","Ascomycota_4890","Eurotiomycetes_147545","Eurotiales_5042",NA,NA,NA,"wat?m","23V047",7,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"0ca90a19c8e05fd4cf89798a4df1dabe87b6ca1a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","Arthropoda_6656","Insecta_50557",NA,NA,NA,NA,"soil","21Ma2s",31699,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"0cb55ab5ac5c78366c0d932b4c0ea1e31c2b99e7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","Ascomycota_4890",NA,NA,NA,NA,NA,"wat?m","23V047",8,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"0cc1228d955dc5b1b3aa6cccc8a9226ccbcc4c45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat0m","21F112A",510,"Managua",NA,NA,NA,NA,NA,NA,NA,NA
"0cdcd55f08e1a747688d61e45528a9e709e23b1d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ma2s",2,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"0cdcfbe8a3c0244c536356e0cfca784a45356cd3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat0m","21F112A",267,"Managua",NA,NA,NA,NA,NA,NA,NA,NA
"0cdf70cc96471d48f81e575a535e08d1751921b0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","Ascomycota_4890",NA,NA,NA,NA,NA,"wat??m","23V037",10,"Xiloá",NA,NA,NA,NA,NA,NA,NA,NA
"0ce71193d46a9ac7fce65b0b2113b7e172aaa70f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","Ascomycota_4890","Eurotiomycetes_147545","Eurotiales_5042","Aspergillaceae_1131492","Aspergillus_5052","Aspergillus_japonicus_34381","wat?m","23V047",15,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"0cf0ab54797d5fc0281e954673d50256be9c4ef6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat1m","21F105A",7,"Xiloá",NA,NA,NA,NA,NA,NA,NA,NA
"0cf3845008db6ea00b83178c34d9095fbbf84954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat0m","21F112B",43,"Managua",NA,NA,NA,NA,NA,NA,NA,NA
"0cf5708cf6476078e6c1603a457acdf1c6e0f126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","Chlorophyta_3041","Chlorophyceae_3166","Chlamydomonadales_3042","Chlamydomonadaceae_3051","Chlamydomonas_3052",NA,"wat?m","23V047",2,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"0cfe77adb26cef76d0fd7be80d82a0bed7d5a048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","phylum_Eustigmatophyceae_5747","Eustigmatophyceae_5747","Eustigmatales_425074","Monodopsidaceae_425072","Nannochloropsis_5748",NA,"wat0m","21F112A",3731,"Managua",NA,NA,NA,NA,NA,NA,NA,NA
"0d0c635e7b51a955ceee4939a1a2f307e9bc81e7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Xi",12,"Xiloá",NA,NA,NA,NA,NA,NA,NA,NA
"0d11063f5bf7c0b401254f362f05dc1d060d38d2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Xi",2,"Xiloá",NA,NA,NA,NA,NA,NA,NA,NA
"0d15fd91e8d009f02c949357a71a7e55ee4d368a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21A2",10,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"0d1744ba71585210dcc43b3acff24059a86c2ee7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",15,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"0d27bff1dbeedbc025a7fa83b20482805f9e1c8b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21A2",16,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"0d2dd226cc31e740e6440f48a2ea1cffa398f575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",4,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"0d38f4c64e88f74220aab310e3bed2204db85a64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat10m","21F114A",8,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"0d445c9ce97cead0cf071df067e956bb914edafa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat0m","21F112A",9,"Managua",NA,NA,NA,NA,NA,NA,NA,NA
"0d46b49da14e8aec7bc8a7c2be314aea8116b35a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21AL6",9,"Asososca León",NA,NA,NA,NA,NA,NA,NA,NA
"0d4760e279e0801550d06dcb7bdc6430b158f98d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","Ascomycota_4890",NA,NA,NA,NA,NA,"soil","21Ni5",9,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"0d61cf6825c0b58504255f87f75c499e82bbbc4c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat0m","21F112A",74,"Managua",NA,NA,NA,NA,NA,NA,NA,NA
"0d61e482fb2f4af725594b498787bca2409c6551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","Ascomycota_4890",NA,NA,NA,NA,NA,"wat?m","23V095",27,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"0d66471f003e21eb6f86b0aefee23e46282fb0ed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V020",2,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"0d6dcb0d420f5f84a5d438c784decebdb6b0f4de",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ma2s",5,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"0d7a5fccc7dbb4d007b9b772e3a231e6a32b83a3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","Ascomycota_4890",NA,NA,NA,NA,NA,"wat10m","2F101A",13,"Asososca León",NA,NA,NA,NA,NA,NA,NA,NA
"0d7e3b9d1d6624b5278011831fd12320e80e2622",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ma2s",25,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"0d94126186ead97e69db3371cd4aa6571bd6a727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21AL6",18,"Asososca León",NA,NA,NA,NA,NA,NA,NA,NA
"0d9b3227fd42645d0403a878a4aa266a6ba69547",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat10m","2F101A",13,"Asososca León",NA,NA,NA,NA,NA,NA,NA,NA
"0d9b81f5f08b0d52ac022953f9165f232aec969a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat1m","21F103B",3,"Asososca León",NA,NA,NA,NA,NA,NA,NA,NA
"0d9e9abb87c4858d8546343d9891fb8cf1e74316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21AL6",4,"Asososca León",NA,NA,NA,NA,NA,NA,NA,NA
"0dbaae4c2cd77e3e60588f19d65a821fe05b6ba6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",3,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"0dc443f6b6a5fc203d5a86d59c83c8e75f445ac5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat0m","21F112B",7,"Managua",NA,NA,NA,NA,NA,NA,NA,NA
"0dc912ac9c8cd14b534f46f054177a68a5571c35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ma2s",11,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"0ddd02054599066c00dcc6edd5440d15fc64d904",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","Ascomycota_4890",NA,NA,NA,NA,NA,"wat??m","23V020",9,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"0de18dfb9eb5cfa96cb1ec90914b990adbb6bc0b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Xi",9,"Xiloá",NA,NA,NA,NA,NA,NA,NA,NA
"0de2b27d5aaf45adc1c8b1fa49f073bad1ccb364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",2,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"0de6ae3028ff6ccf07713dd4c7c84bcce139fad3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V020",16,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"0deb57a4be99330d895b5654f8ae8ee743fe8509",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",2,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"0dfe1b05416ecb21e0282fce2b24982df8c90dfb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V016",2,"Asososca León",NA,NA,NA,NA,NA,NA,NA,NA
"0e06c1844ab104b4853d7e53d4505ffaa77e254d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Xi",11,"Xiloá",NA,NA,NA,NA,NA,NA,NA,NA
"0e06c4bb4057639ae846aa15c2599af38e69fc9f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ma2s",40,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"0e11cef55bf6f35e9ec2fa5afbbd68ea422a5efc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ma2s",3,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"0e2396d0158c2344c09296ae34112074c29a19f6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ma2s",14,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"0e3d4a9c650e94acaa25aea9716257aa1164c708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat0m","21F112A",45,"Managua",NA,NA,NA,NA,NA,NA,NA,NA
"0e3f25963cc429347a769b3de2797e74fd93db71",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",3,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"0e47b078c1dc7dc0760225c83338be96bd0bd064",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ma2s",8,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"0e4eba883352dfdde0b5f00aea9ca182c01039f5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat1m","21F110A",2,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"0e4ed8e261730519f2ed8b582a82652202b2f07a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat1m","21F105A",2,"Xiloá",NA,NA,NA,NA,NA,NA,NA,NA
"0e624e4f4551e2bbe071e1a33b0d25f496d845c2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21A2",2,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"0e62518602a3e049d4f69241b545de34ad98720b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21A2",4,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"0e62dc7dfc9739b89d3c294e42e2c5d96d2ac4d2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat?m","23V073",15,"Xiloá",NA,NA,NA,NA,NA,NA,NA,NA
"0e7237b6800bf734ad9a312d0ddd326e0a8a3931",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ma2s",21,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"0e757d35677ebd68b400b2d4302f4f59267ea9fc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",4,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"0e7f2063c474f603b639416e791761539d680c13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ma2s",2,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"0e83e8653d338ffe4ae0f48dbf1f68635fa4053c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat0m","21F112A",1603,"Managua",NA,NA,NA,NA,NA,NA,NA,NA
"0e84db70a7577a4279303b8f3bae2d0dc7fa0456",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat?m","23V073",32,"Xiloá",NA,NA,NA,NA,NA,NA,NA,NA
"0e8e20a267f20d36c9905416bb4a584f1bd92732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",4,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"0e965a55fff3c1a58d9bc21e375fb713a43d5b06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",4,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"0e9f8fb7b7848d4a0f68eed113738be9a16dd3ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","Ascomycota_4890",NA,NA,NA,NA,NA,"wat1m","21F110A",3,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"0eb908eb67b6934fcfcf7704f173b548a0cbed62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V089",25,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"0ebb9d4c016658e99ae988182fcf4f45ebdcb449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat10m","21F109A",9,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"0ebe5d69ccde3a791694e221f51f87514864e0f4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",4,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"0ec573d4404ea211fbff1c123543cd53bc5cc9c0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat10m","2F101A",35,"Asososca León",NA,NA,NA,NA,NA,NA,NA,NA
"0ec6ca94c1d28dc2a7b656afc30b1fe496dd7952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat10m","21F114A",5,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"0eca9d9fb75ecd7de05e9a3d3ee6d92e8956d400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat1m","21F110A",2,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"0ed8f21819ab724058911e13abd6411642585960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","Arthropoda_6656",NA,NA,NA,NA,NA,"wat?m","23V047",25,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"0edbd0bf83a9cd362ecaf61e7296368f36a311e2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Xi",9,"Xiloá",NA,NA,NA,NA,NA,NA,NA,NA
"0ede3a4020d4e4b55f95333a570d3a4f31104992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21AL6",8,"Asososca León",NA,NA,NA,NA,NA,NA,NA,NA
"0ee2ce057bc0ee2e04fe7723f72a558fe35627b0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","Ascomycota_4890",NA,NA,NA,NA,NA,"wat??m","23V037",67,"Xiloá",NA,NA,NA,NA,NA,NA,NA,NA
"0ee820fdbf7a56115f25d7b38a6894414eebbed3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat?m","23V047",6,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
